"Year","BBL","zip","count"
"2016",4012840051,11372,1
"2016",4013070010,11377,1
"2016",4013140038,11377,1
"2016",4013190021,11377,1
"2016",4013210017,11377,1
"2016",4013220164,11377,1
"2016",4013460006,11377,1
"2016",4013500085,11377,1
"2016",4013520006,11377,2
"2016",4013520020,11377,1
"2016",4013560025,11370,1
"2016",4013610070,11369,1
"2016",4013720014,11369,2
"2016",4013840049,11369,1
"2016",4014010026,11369,1
"2016",4014160047,11369,1
"2016",4014220062,11369,1
"2016",4014250049,11369,1
"2016",4014330056,11372,1
"2016",4014490012,11372,1
"2016",4014490026,11372,1
"2016",4014490053,11372,1
"2016",4014500001,11372,1
"2016",4014500020,11372,1
"2016",4014500054,11372,1
"2016",4014510012,11372,1
"2016",4014510047,11372,1
"2016",4014520006,11372,1
"2016",4014527501,11372,1
"2016",4014550080,11372,2
"2016",4014560041,11372,1
"2016",4014670006,11372,1
"2016",4014670028,11372,1
"2016",4014710037,11372,1
"2016",4014740012,11372,1
"2016",4014780001,11372,1
"2016",4014850051,11373,1
"2016",4014930003,11372,1
"2016",4014950001,11373,1
"2016",4014960047,11373,1
"2016",4014970051,11373,1
"2016",4015060018,11373,1
"2016",4015060037,11373,1
"2016",4015060043,11373,10
"2016",4015097501,11373,1
"2016",4015150012,11373,1
"2016",4015150016,11373,4
"2016",4015150058,11373,2
"2016",4015150059,11373,2
"2016",4015150060,11373,1
"2016",4015250030,11373,1
"2016",4015510024,11373,8
"2016",4015560006,11373,1
"2016",4015580026,11373,1
"2016",4015610034,11373,1
"2016",4015670040,11373,1
"2016",4015690031,11373,1
"2016",4015700052,11373,1
"2016",4015760016,11373,1
"2016",4015807501,11373,1
"2016",4016020046,11368,1
"2016",4016030042,11368,1
"2016",4016030043,11368,1
"2016",4016190034,11368,1
"2016",4016380035,11369,1
"2016",4016440033,11369,1
"2016",4016480023,11369,1
"2016",4016570020,11369,1
"2016",4016970033,11369,3
"2016",4016990017,11369,1
"2016",4017100071,11372,2
"2016",4017140011,11368,1
"2016",4017190063,11368,1
"2016",4017210012,11368,1
"2016",4017240026,11368,1
"2016",4017300134,11372,1
"2016",4017370010,11368,1
"2016",4017370028,11368,5
"2016",4017370055,11368,2
"2016",4017420040,11368,1
"2016",4017440024,11368,2
"2016",4017490055,11368,1
"2016",4017600030,11368,1
"2016",4017600035,11368,2
"2016",4017600036,11368,1
"2016",4017600054,11368,1
"2016",4017600153,11368,1
"2016",4017640028,11368,1
"2016",4017660039,11368,1
"2016",4017670094,11368,1
"2016",4017680012,11368,2
"2016",4017680014,11368,1
"2016",4017737501,11368,1
"2016",4017750075,11368,2
"2016",4017830015,11368,1
"2016",4018367501,11373,1
"2016",4018520001,11373,1
"2016",4018770009,11373,1
"2016",4018770069,11373,1
"2016",4018790001,11368,1
"2016",4019010031,11373,1
"2016",4019127501,11373,1
"2016",4019180001,11373,1
"2016",4019180062,11368,1
"2016",4019180070,11368,2
"2016",4019180072,11368,1
"2016",4019330021,11368,2
"2016",4019410005,11368,1
"2016",4019410024,11368,1
"2016",4019430093,11368,2
"2016",4019490090,11368,1
"2016",4019520026,11368,1
"2016",4019660028,11368,1
"2016",4019670068,11368,1
"2016",4019720001,11375,1
"2016",4019990068,11368,1
"2016",4020010066,11368,1
"2016",4020030007,11368,1
"2016",4020040006,11368,1
"2016",4020040007,11368,1
"2016",4020060055,11368,1
"2016",4020110005,11368,1
"2016",4020110020,11368,4
"2016",4020110021,11368,10
"2016",4020110023,11368,5
"2016",4020150071,11368,1
"2016",4020860040,11374,4
"2016",4020890032,11374,1
"2016",4020890039,11374,1
"2016",4020900019,11374,1
"2016",4020900047,11374,2
"2016",4020910021,11374,4
"2016",4020910022,11374,1
"2016",4020910023,11374,1
"2016",4020930001,11374,2
"2016",4021030001,11374,1
"2016",4021070024,11374,1
"2016",4021070052,11374,1
"2016",4021117501,11374,3
"2016",4021210021,11375,1
"2016",4021380029,11375,2
"2016",4021680016,11375,2
"2016",4022740002,11415,1
"2016",4022820025,11377,1
"2016",4022820058,11377,1
"2016",4022840003,11377,1
"2016",4022840059,11377,4
"2016",4022900015,11377,1
"2016",4022920004,11377,1
"2016",4022920056,11377,1
"2016",4022940074,11377,1
"2016",4022970040,11377,1
"2016",4022970048,11377,1
"2016",4022970050,11377,1
"2016",4022970052,11377,2
"2016",4022980013,11377,1
"2016",4022980021,11377,1
"2016",4022980024,11377,2
"2016",4023060011,11377,1
"2016",4023140001,11377,1
"2016",4023140100,11377,1
"2016",4023240035,11377,1
"2016",4023240080,11377,1
"2016",4023240084,11377,1
"2016",4023300006,11377,1
"2016",4023320004,11377,1
"2016",4023320006,11377,1
"2016",4023320114,11377,1
"2016",4023340021,11377,1
"2016",4023430016,11377,1
"2016",4023650094,11378,1
"2016",4023670060,11378,1
"2016",4023710179,11378,1
"2016",4023790009,11378,1
"2016",4023910023,11377,1
"2016",4023910028,11377,1
"2016",4024030048,11378,1
"2016",4024080050,11378,1
"2016",4024100051,11378,1
"2016",4024130001,11378,1
"2016",4024310080,11377,1
"2016",4024480036,11377,1
"2016",4024530040,11373,1
"2016",4024680015,11373,1
"2016",4024740021,11373,1
"2016",4024870040,11378,1
"2016",4024870043,11378,1
"2016",4024940049,11373,1
"2016",4026020125,11378,1
"2016",4026290059,11378,1
"2016",4026350001,11378,2
"2016",4026350003,11378,2
"2016",4026370051,11378,1
"2016",4026390001,11385,2
"2016",4026390032,11378,1
"2016",4026400011,11385,1
"2016",4026420006,11378,1
"2016",4026420009,11378,1
"2016",4026550001,11378,1
"2016",4026550023,11378,1
"2016",4026870021,11378,1
"2016",4027080066,11378,1
"2016",4027120005,11378,1
"2016",4027460005,11378,1
"2016",4027620104,11379,3
"2016",4027830024,11379,1
"2016",4027990112,11378,1
"2016",4028130065,11379,1
"2016",4028190083,11378,2
"2016",4028770020,11373,1
"2016",4028830010,11373,1
"2016",4028910023,11373,2
"2016",4028917501,11373,1
"2016",4029050048,11373,1
"2016",4029200009,11379,1
"2016",4029420055,11379,1
"2016",4029440023,11379,1
"2016",4029520036,11379,1
"2016",4029530109,11379,2
"2016",4029550069,11379,1
"2016",4029650077,11379,1
"2016",4029670049,11379,1
"2016",4029770022,11374,1
"2016",4029780021,11379,2
"2016",4029800173,11379,1
"2016",4029830022,11379,1
"2016",4029880046,11379,1
"2016",4030050011,11379,1
"2016",4030120058,11379,1
"2016",4030180044,11379,1
"2016",4030180048,11379,1
"2016",4030210039,11379,1
"2016",4030390055,11379,3
"2016",4030480017,11379,2
"2016",4030810126,11374,1
"2016",4030890020,11373,1
"2016",4030960076,11374,1
"2016",4030970038,11374,1
"2016",4031460012,11374,1
"2016",4031710028,11375,1
"2016",4031710041,11375,1
"2016",4031760016,11374,2
"2016",4031780059,11374,1
"2016",4031780150,11374,1
"2016",4032030055,11375,1
"2016",4032340110,11375,1
"2016",4032880001,11375,1
"2016",4032920028,11375,1
"2016",4032940061,11375,1
"2016",4033240005,11418,1
"2016",4033580012,11415,1
"2016",4033590021,11415,1
"2016",4033620049,11385,1
"2016",4033650138,11385,1
"2016",4033790008,11385,1
"2016",4033800003,11385,1
"2016",4033820045,11385,1
"2016",4033820049,11385,1
"2016",4033830030,11385,1
"2016",4033840006,11385,1
"2016",4033840078,11385,2
"2016",4033870015,11385,1
"2016",4033870052,11385,1
"2016",4033880017,11385,2
"2016",4033890001,11385,4
"2016",4033890002,11385,1
"2016",4033890017,11385,1
"2016",4033900024,11385,1
"2016",4033910050,11385,1
"2016",4033920014,11385,2
"2016",4033920017,11385,1
"2016",4033920031,11385,1
"2016",4033940024,11385,1
"2016",4033940091,11385,1
"2016",4033990026,11385,1
"2016",4034010001,11385,1
"2016",4034070026,11385,1
"2016",4034070052,11385,1
"2016",4034080065,11385,1
"2016",4034160078,11385,1
"2016",4034190035,11385,2
"2016",4034300014,11385,1
"2016",4034320054,11385,1
"2016",4034320056,11385,1
"2016",4034340037,11385,1
"2016",4034350039,11385,1
"2016",4034350043,11385,2
"2016",4034350045,11385,1
"2016",4034360019,11385,1
"2016",4034360027,11385,1
"2016",4034360061,11385,1
"2016",4034380021,11385,1
"2016",4034410018,11385,2
"2016",4034410020,11385,1
"2016",4034410025,11385,2
"2016",4034420001,11385,1
"2016",4034420008,11385,1
"2016",4034440041,11385,1
"2016",4034450023,11385,1
"2016",4034470018,11385,1
"2016",4034470022,11385,2
"2016",4034500017,11385,1
"2016",4034570057,11385,1
"2016",4034600016,11385,1
"2016",4034600041,11385,1
"2016",4034690039,11385,1
"2016",4034710038,11385,5
"2016",4034710050,11385,2
"2016",4034720006,11385,1
"2016",4034720032,11385,1
"2016",4034730043,11385,2
"2016",4034810058,11385,1
"2016",4034860004,11385,1
"2016",4034930035,11385,1
"2016",4034990020,11385,3
"2016",4034990030,11385,1
"2016",4035030034,11385,1
"2016",4035030040,11385,1
"2016",4035040020,11385,1
"2016",4035140047,11385,1
"2016",4035220023,11385,2
"2016",4035220028,11385,1
"2016",4035300039,11385,1
"2016",4035320013,11385,1
"2016",4035320035,11385,1
"2016",4035320036,11385,1
"2016",4035320042,11385,1
"2016",4035340012,11385,1
"2016",4035380022,11385,2
"2016",4035380064,11385,2
"2016",4035450001,11385,2
"2016",4035450065,11385,1
"2016",4035450081,11385,1
"2016",4035460082,11385,1
"2016",4035460084,11385,1
"2016",4035480085,11385,1
"2016",4035490040,11385,1
"2016",4035550020,11385,4
"2016",4035550026,11385,1
"2016",4035590077,11385,1
"2016",4035620044,11385,1
"2016",4035650004,11385,1
"2016",4035650005,11385,2
"2016",4035650026,11385,1
"2016",4035650046,11385,1
"2016",4035660035,11385,1
"2016",4035670007,11385,1
"2016",4035680016,11385,1
"2016",4035680019,11385,1
"2016",4035700011,11385,1
"2016",4035740001,11385,1
"2016",4035740012,11385,3
"2016",4035740055,11385,1
"2016",4035750019,11385,1
"2016",4035850046,11385,1
"2016",4035890015,11385,1
"2016",4035960015,11385,1
"2016",4035960028,11385,1
"2016",4035980078,11385,2
"2016",4036020021,11379,1
"2016",4036030044,11379,1
"2016",4036040033,11379,1
"2016",4036080271,11385,1
"2016",4036130013,11385,2
"2016",4036320001,11385,1
"2016",4036450044,11385,8
"2016",4036570014,11385,1
"2016",4036670523,11385,1
"2016",4036770028,11385,1
"2016",4036810032,11385,1
"2016",4036820034,11385,1
"2016",4036860056,11385,2
"2016",4036940039,11385,1
"2016",4037010005,11385,1
"2016",4037090014,11385,1
"2016",4037180069,11385,1
"2016",4037270007,11385,1
"2016",4037310028,11385,1
"2016",4037730045,11379,1
"2016",4037830065,11379,1
"2016",4038000026,11379,1
"2016",4038100196,11385,1
"2016",4038120020,11385,1
"2016",4038200026,11385,1
"2016",4038280084,11385,1
"2016",4038280086,11385,1
"2016",4038320042,11385,1
"2016",4038660170,11385,1
"2016",4038730028,11385,1
"2016",4038867501,11385,2
"2016",4039307501,11356,1
"2016",4039670041,11356,2
"2016",4041280019,11356,1
"2016",4041300036,11356,1
"2016",4041330001,11356,1
"2016",4041630013,11356,1
"2016",4041630019,11356,1
"2016",4042020034,11356,1
"2016",4042920075,11354,1
"2016",4044160239,11357,1
"2016",4044420070,11357,1
"2016",4044480031,11357,1
"2016",4044920042,11357,1
"2016",4045440040,11357,1
"2016",4046310001,11357,1
"2016",4046540024,11357,1
"2016",4046620041,11357,1
"2016",4046830007,11357,1
"2016",4046930002,11357,1
"2016",4047040006,11357,1
"2016",4047040020,11357,1
"2016",4047040021,11357,4
"2016",4047050039,11357,2
"2016",4047050066,11357,1
"2016",4047120053,11357,1
"2016",4047230160,11357,1
"2016",4047327501,11357,6
"2016",4047830020,11354,1
"2016",4049460188,11354,1
"2016",4049480015,11354,1
"2016",4049560001,11354,1
"2016",4049560002,11354,1
"2016",4049600061,11354,1
"2016",4049700011,11354,1
"2016",4049800078,11354,2
"2016",4049950034,11354,1
"2016",4050050059,11354,3
"2016",4050240001,11354,1
"2016",4050240080,11354,1
"2016",4050250050,11355,1
"2016",4050280007,11354,1
"2016",4050397509,11355,1
"2016",4050410037,11355,1
"2016",4050480001,11355,1
"2016",4050480013,11355,1
"2016",4050490019,11355,1
"2016",4050490027,11355,5
"2016",4050560024,11355,1
"2016",4050650018,11355,1
"2016",4050650030,11355,1
"2016",4051230086,11355,1
"2016",4051350040,11355,3
"2016",4051377502,11355,1
"2016",4051460001,11355,4
"2016",4051480034,11355,1
"2016",4051510004,11355,1
"2016",4051860046,11355,1
"2016",4051867501,11355,1
"2016",4051930021,11355,1
"2016",4052110007,11355,1
"2016",4052120013,11355,1
"2016",4052450077,11358,1
"2016",4052470023,11358,1
"2016",4052470037,11358,2
"2016",4052670048,11354,1
"2016",4052900051,11358,1
"2016",4053670015,11358,1
"2016",4053700028,11358,1
"2016",4053740023,11355,3
"2016",4053740050,11355,1
"2016",4053890027,11358,1
"2016",4054300055,11355,1
"2016",4054390055,11358,1
"2016",4054470065,11358,1
"2016",4055730003,11365,1
"2016",4057050013,11365,1
"2016",4057500006,11357,4
"2016",4057530015,11357,1
"2016",4057770081,11360,1
"2016",4058000023,11360,1
"2016",4058060073,11360,1
"2016",4062050001,11361,1
"2016",4062620001,11361,1
"2016",4062870001,11361,4
"2016",4062870037,11361,1
"2016",4062980016,11361,2
"2016",4063080020,11361,1
"2016",4063080033,11361,1
"2016",4063087501,11361,1
"2016",4063840022,11367,1
"2016",4064300011,11355,1
"2016",4064300015,11355,1
"2016",4065320076,11367,1
"2016",4066360027,11435,1
"2016",4066630001,11367,1
"2016",4067030002,11367,1
"2016",4067040001,11367,1
"2016",4067150014,11432,1
"2016",4067280017,11365,1
"2016",4067310018,11355,1
"2016",4067930231,11367,1
"2016",4068560059,11432,2
"2016",4068590014,11432,2
"2016",4068980025,11365,1
"2016",4069090022,11365,1
"2016",4069230022,11365,1
"2016",4069830006,11366,1
"2016",4070110001,11366,1
"2016",4070300004,11432,1
"2016",4072600014,11432,1
"2016",4073040035,11361,2
"2016",4073040037,11361,1
"2016",4073090035,11361,1
"2016",4073130009,11361,1
"2016",4073160060,11361,1
"2016",4073240041,11361,1
"2016",4073250004,11361,1
"2016",4073270039,11364,1
"2016",4073300015,11361,1
"2016",4073330230,11361,1
"2016",4073340001,11361,1
"2016",4073390018,11361,1
"2016",4073990012,11364,1
"2016",4075220024,11364,1
"2016",4079780050,11426,1
"2016",4079850002,11426,1
"2016",4079870052,11426,1
"2016",4079920024,11426,1
"2016",4080820297,11363,1
"2016",4080950051,11363,1
"2016",4081160068,11363,1
"2016",4081860035,11362,1
"2016",4082890071,11362,1
"2016",4082890073,11362,2
"2016",4083700010,11362,1
"2016",4084000017,11362,2
"2016",4084010600,11426,1
"2016",4084430447,11004,1
"2016",4085570006,11426,1
"2016",4085570019,11426,1
"2016",4085830036,11426,1
"2016",4085970051,11426,1
"2016",4086680079,11001,1
"2016",4087240249,11040,1
"2016",4088020009,11001,1
"2016",4088310025,11001,1
"2016",4088390074,11421,1
"2016",4088450047,11421,2
"2016",4088920092,11421,2
"2016",4089150012,11421,1
"2016",4089190042,11421,1
"2016",4089210015,11421,1
"2016",4089270026,11421,2
"2016",4089320033,11421,1
"2016",4089350051,11421,3
"2016",4089470006,11421,2
"2016",4089470061,11421,1
"2016",4089680035,11421,1
"2016",4089760028,11421,1
"2016",4089800036,11421,1
"2016",4089840053,11421,1
"2016",4089840059,11421,2
"2016",4089880100,11421,2
"2016",4089910292,11421,4
"2016",4089960029,11416,1
"2016",4089990030,11416,1
"2016",4090000038,11416,1
"2016",4090020012,11416,1
"2016",4090410052,11416,1
"2016",4090440027,11416,1
"2016",4090470010,11416,1
"2016",4090480028,11416,1
"2016",4090480032,11416,1
"2016",4090620035,11416,1
"2016",4090650003,11416,1
"2016",4090710097,11416,10
"2016",4090780065,11416,1
"2016",4090800023,11417,1
"2016",4090850001,11416,1
"2016",4090880003,11416,1
"2016",4091030147,11416,1
"2016",4091160047,11417,1
"2016",4091190043,11417,1
"2016",4091480017,11417,1
"2016",4091570012,11417,1
"2016",4091610005,11417,1
"2016",4091780053,11418,1
"2016",4091790008,11418,1
"2016",4092250028,11418,1
"2016",4092310028,11415,1
"2016",4092470001,11415,1
"2016",4092490075,11415,1
"2016",4092540027,11418,1
"2016",4092720022,11415,1
"2016",4092760067,11418,1
"2016",4092780073,11418,4
"2016",4092790079,11418,1
"2016",4092810011,11418,1
"2016",4093030002,11418,1
"2016",4093100107,11418,1
"2016",4093140033,11418,1
"2016",4093200091,11418,1
"2016",4093200128,11418,1
"2016",4093200133,11418,1
"2016",4093300046,11418,1
"2016",4093380057,11418,1
"2016",4093390033,11418,1
"2016",4093420006,11418,1
"2016",4093430011,11418,6
"2016",4093470024,11418,1
"2016",4093860020,11416,1
"2016",4093920009,11419,2
"2016",4093950048,11419,1
"2016",4093990118,11419,1
"2016",4094000003,11419,1
"2016",4094000006,11419,1
"2016",4094000046,11419,1
"2016",4094060037,11416,1
"2016",4094130028,11419,1
"2016",4094130071,11419,2
"2016",4094170076,11419,1
"2016",4094190101,11416,1
"2016",4094200008,11416,1
"2016",4094230180,11416,2
"2016",4094300037,11419,1
"2016",4094380046,11419,2
"2016",4094510035,11419,1
"2016",4094700001,11419,1
"2016",4094710017,11419,1
"2016",4094800026,11419,1
"2016",4094850038,11419,1
"2016",4094920035,11419,1
"2016",4094920038,11419,1
"2016",4094990033,11419,1
"2016",4095000062,11419,1
"2016",4095040004,11417,1
"2016",4095080024,11417,1
"2016",4095160021,11419,1
"2016",4095200042,11419,1
"2016",4095300017,11419,1
"2016",4095310019,11419,1
"2016",4095380045,11419,1
"2016",4095380053,11419,1
"2016",4095390031,11417,1
"2016",4095390033,11417,1
"2016",4095390061,11417,1
"2016",4095390090,11417,2
"2016",4095410001,11417,2
"2016",4095410053,11417,1
"2016",4095520040,11420,1
"2016",4095760034,11419,1
"2016",4095810010,11419,1
"2016",4095820068,11419,1
"2016",4095820076,11419,2
"2016",4095890011,11419,1
"2016",4095910001,11419,1
"2016",4096070077,11419,1
"2016",4096170013,11418,1
"2016",4096180026,11435,1
"2016",4096190044,11435,1
"2016",4096210014,11418,1
"2016",4096530001,11415,1
"2016",4096740036,11435,1
"2016",4096740050,11435,1
"2016",4096780042,11435,1
"2016",4096780112,11435,1
"2016",4096850020,11435,1
"2016",4096860010,11435,2
"2016",4096880028,11435,1
"2016",4096900018,11435,1
"2016",4096970012,11432,1
"2016",4097030028,11435,1
"2016",4097030049,11435,1
"2016",4097070055,11432,2
"2016",4097120102,11435,1
"2016",4097130133,11435,1
"2016",4097140151,11435,2
"2016",4097140160,11435,1
"2016",4097150188,11435,2
"2016",4097160160,11435,1
"2016",4097230131,11435,1
"2016",4097230150,11435,2
"2016",4097340001,11432,1
"2016",4097390143,11435,1
"2016",4097430169,11435,1
"2016",4097530015,11432,1
"2016",4097540048,11432,1
"2016",4097620028,11432,1
"2016",4097620052,11432,1
"2016",4097670057,11432,1
"2016",4097690009,11432,1
"2016",4097720046,11432,1
"2016",4097860009,11432,1
"2016",4097890002,11432,1
"2016",4097910203,11432,1
"2016",4097910205,11432,2
"2016",4097910219,11432,1
"2016",4098040048,11432,1
"2016",4098050043,11432,1
"2016",4098060045,11432,1
"2016",4098120002,11432,1
"2016",4098190001,11432,1
"2016",4098190003,11432,2
"2016",4098340014,11432,1
"2016",4098340056,11432,3
"2016",4098420068,11432,1
"2016",4098440005,11432,1
"2016",4098440042,11432,1
"2016",4098470062,11432,1
"2016",4098600040,11432,1
"2016",4098900042,11432,1
"2016",4099050050,11423,1
"2016",4099110026,11423,1
"2016",4099520051,11432,1
"2016",4099570027,11432,1
"2016",4099740035,11435,1
"2016",4100060016,11435,1
"2016",4100180060,11435,1
"2016",4100190011,11435,1
"2016",4100440026,11435,2
"2016",4100440031,11435,3
"2016",4100440033,11435,1
"2016",4100450003,11435,1
"2016",4100450005,11435,1
"2016",4100470009,11435,1
"2016",4100580001,11435,1
"2016",4100590027,11435,3
"2016",4100690141,11435,1
"2016",4100690222,11435,1
"2016",4100700121,11435,1
"2016",4100740025,11435,1
"2016",4100830002,11435,1
"2016",4100860020,11435,1
"2016",4100860022,11435,1
"2016",4100880009,11435,1
"2016",4100880027,11435,2
"2016",4100900012,11435,1
"2016",4100930001,11432,2
"2016",4101000001,11432,3
"2016",4101020004,11433,1
"2016",4101040043,11433,4
"2016",4101120161,11435,1
"2016",4101280057,11433,1
"2016",4101290125,11433,3
"2016",4101340146,11433,1
"2016",4101390073,11433,1
"2016",4101400020,11433,1
"2016",4101490048,11433,1
"2016",4101490049,11433,1
"2016",4101500043,11433,1
"2016",4101510001,11432,1
"2016",4101510007,11432,3
"2016",4101510012,11432,2
"2016",4101510015,11432,2
"2016",4101510016,11432,1
"2016",4101510019,11432,2
"2016",4101510021,11432,2
"2016",4101510024,11432,2
"2016",4101510031,11433,3
"2016",4101570157,11433,1
"2016",4101620052,11433,2
"2016",4101670028,11433,1
"2016",4101670043,11433,1
"2016",4101680019,11433,2
"2016",4101680020,11433,3
"2016",4101710036,11433,1
"2016",4101720061,11433,1
"2016",4101810062,11433,1
"2016",4101900040,11433,1
"2016",4101940071,11433,1
"2016",4102020052,11433,1
"2016",4102160012,11433,1
"2016",4102170001,11433,1
"2016",4102190047,11433,1
"2016",4102190153,11433,1
"2016",4102240018,11433,1
"2016",4102510070,11433,1
"2016",4102570041,11433,1
"2016",4102680047,11433,1
"2016",4102720010,11433,2
"2016",4102740065,11433,2
"2016",4102950003,11433,1
"2016",4102970066,11433,1
"2016",4102990048,11433,1
"2016",4103340062,11433,1
"2016",4103350025,11433,1
"2016",4103350050,11433,1
"2016",4103520145,11423,1
"2016",4103740023,11412,1
"2016",4103770021,11412,1
"2016",4104090028,11412,1
"2016",4104130016,11412,1
"2016",4104190043,11412,1
"2016",4104330016,11412,1
"2016",4104340092,11412,1
"2016",4104370043,11412,1
"2016",4104640038,11423,1
"2016",4104660033,11423,1
"2016",4104850088,11423,1
"2016",4104940123,11423,4
"2016",4104990007,11423,2
"2016",4105090052,11423,2
"2016",4105500056,11428,1
"2016",4105900100,11427,1
"2016",4105910072,11427,1
"2016",4106070047,11428,1
"2016",4106160073,11428,1
"2016",4106400001,11428,1
"2016",4106610079,11427,1
"2016",4106650125,11427,1
"2016",4106700058,11427,1
"2016",4106710005,11427,2
"2016",4106760019,11427,1
"2016",4106760021,11427,3
"2016",4106860001,11427,1
"2016",4107570031,11428,1
"2016",4107890279,11429,1
"2016",4108210060,11423,1
"2016",4108500018,11423,1
"2016",4108530052,11423,1
"2016",4108540046,11429,1
"2016",4108610051,11423,1
"2016",4108930022,11412,1
"2016",4109400146,11412,1
"2016",4109740239,11412,1
"2016",4109760025,11412,1
"2016",4109800014,11412,2
"2016",4109800019,11412,1
"2016",4109880006,11412,1
"2016",4110080030,11412,2
"2016",4110080031,11412,5
"2016",4110090017,11412,3
"2016",4110150016,11412,1
"2016",4110200045,11412,1
"2016",4110200059,11412,1
"2016",4110350031,11412,1
"2016",4110350034,11412,1
"2016",4110510033,11411,1
"2016",4110540016,11411,1
"2016",4110570021,11412,1
"2016",4110610032,11412,1
"2016",4110610054,11412,1
"2016",4110680087,11412,1
"2016",4110740054,11412,1
"2016",4110910032,11429,1
"2016",4110920026,11429,1
"2016",4111010087,11429,1
"2016",4111260058,11429,1
"2016",4111380046,11429,1
"2016",4111400147,11429,1
"2016",4111400151,11429,1
"2016",4111550029,11429,1
"2016",4111700043,11429,1
"2016",4111970132,11429,1
"2016",4112410025,11429,1
"2016",4112680117,11411,1
"2016",4113030155,11411,1
"2016",4113170014,11411,1
"2016",4113330057,11411,1
"2016",4113450001,11417,2
"2016",4113480040,11417,1
"2016",4114030001,11417,2
"2016",4114150061,11414,7
"2016",4114160017,11414,1
"2016",4114160048,11414,1
"2016",4114420023,11414,1
"2016",4114580017,11414,1
"2016",4114760049,11420,1
"2016",4114800026,11417,1
"2016",4114890032,11417,1
"2016",4114920053,11417,1
"2016",4115010015,11417,1
"2016",4115180182,11417,1
"2016",4115290011,11417,1
"2016",4115320010,11417,1
"2016",4115470057,11417,1
"2016",4115490011,11417,1
"2016",4115930014,11420,1
"2016",4115990006,11420,1
"2016",4116000026,11420,2
"2016",4116010043,11420,1
"2016",4116130028,11420,1
"2016",4116150043,11420,1
"2016",4116290039,11420,1
"2016",4116450045,11420,1
"2016",4116660037,11420,3
"2016",4116860004,11420,1
"2016",4116870001,11420,2
"2016",4116950089,11420,1
"2016",4117440054,11420,1
"2016",4117460001,11420,1
"2016",4117590041,11420,1
"2016",4117650043,11420,1
"2016",4117670009,11420,1
"2016",4117670013,11420,1
"2016",4117740550,11420,1
"2016",4117920010,11420,2
"2016",4117950068,11420,1
"2016",4117960003,11420,1
"2016",4118640032,11420,1
"2016",4118690030,11420,1
"2016",4118940025,11420,1
"2016",4119310017,11435,1
"2016",4119350036,11435,1
"2016",4119390110,11435,1
"2016",4119450062,11435,1
"2016",4119460100,11435,1
"2016",4119470174,11435,1
"2016",4119470272,11435,1
"2016",4119540048,11435,1
"2016",4119660008,11435,2
"2016",4119700003,11436,1
"2016",4119870016,11436,1
"2016",4119910008,11436,1
"2016",4119910016,11436,1
"2016",4119910216,11436,1
"2016",4119940009,11434,1
"2016",4119960131,11436,1
"2016",4120050026,11436,1
"2016",4120070279,11436,1
"2016",4120070281,11436,1
"2016",4120120010,11436,1
"2016",4120340018,11436,1
"2016",4120370010,11436,1
"2016",4120450001,11434,1
"2016",4120490013,11436,1
"2016",4120500036,11436,1
"2016",4120560038,11436,1
"2016",4120560041,11436,1
"2016",4120570221,11436,1
"2016",4120590088,11436,1
"2016",4120600259,11436,1
"2016",4120710027,11436,1
"2016",4120770052,11436,1
"2016",4120810150,11436,1
"2016",4121060009,11436,1
"2016",4121060045,11436,1
"2016",4121470042,11433,1
"2016",4121470047,11433,1
"2016",4121520041,11433,1
"2016",4121550012,11433,2
"2016",4121570017,11433,1
"2016",4121580026,11433,1
"2016",4121630056,11433,1
"2016",4121780146,11433,1
"2016",4121800016,11433,1
"2016",4121820080,11433,1
"2016",4121870031,11434,1
"2016",4121910038,11434,1
"2016",4122000003,11434,1
"2016",4122010001,11434,1
"2016",4122010040,11434,1
"2016",4122010041,11434,1
"2016",4122020050,11434,1
"2016",4122060018,11434,1
"2016",4122080005,11434,1
"2016",4122430013,11434,2
"2016",4122530044,11434,1
"2016",4122550015,11434,1
"2016",4122590032,11434,1
"2016",4122590037,11434,1
"2016",4123100077,11434,1
"2016",4123110030,11434,1
"2016",4123240043,11433,1
"2016",4123290038,11434,1
"2016",4123300034,11434,1
"2016",4123360007,11434,1
"2016",4123480108,11434,1
"2016",4123480110,11434,2
"2016",4123940091,11434,2
"2016",4124000106,11434,1
"2016",4124000110,11434,1
"2016",4124580336,11434,1
"2016",4124650032,11434,1
"2016",4124650035,11434,1
"2016",4124750060,11434,1
"2016",4124800018,11434,1
"2016",4124860144,11434,1
"2016",4124880001,11434,1
"2016",4124940001,11434,1
"2016",4125380019,11434,1
"2016",4125760056,11434,1
"2016",4125770038,11434,1
"2016",4126010039,11412,1
"2016",4126080014,11412,1
"2016",4126220003,11412,1
"2016",4126290063,11412,1
"2016",4126390059,11412,1
"2016",4126530043,11412,1
"2016",4126750014,11412,1
"2016",4126860078,11413,1
"2016",4126900021,11412,2
"2016",4126910022,11412,1
"2016",4127050022,11413,1
"2016",4127110023,11413,1
"2016",4127170049,11413,1
"2016",4127470164,11411,1
"2016",4127540049,11411,2
"2016",4127590026,11411,1
"2016",4127590034,11411,2
"2016",4127930117,11411,1
"2016",4128140095,11411,1
"2016",4128980164,11413,1
"2016",4129030073,11413,1
"2016",4129150023,11422,1
"2016",4129350048,11413,3
"2016",4129590015,11413,1
"2016",4129770043,11422,2
"2016",4129840029,11434,1
